"content","label"
"Aplikasi indrive saya ini bermasalah kenapa saya tekan dari offline ke online tidak bisa padahal sudah saya update dan satu aplikasi suruh buka pengaturan padah sudah on semua di pengaturan tetap juga gak bisa dari offline ke online","Negatif"
"Bobrok","Negatif"
"Buruk, aplikasi yg kacau, tidak dapat diandalkan driver. Anti keluhan dari driver, anti masukan dari driver, kok bisa lolos yah ini di indonesia. Mana nih pihak yg berwenang untuk cek ini aplikasi banyak kebijakan buruk yg harus segera ditindak lanjuti demi persaingan yg sehat di dunia ojol indonesia !","Negatif"
"Dengan dihapusnya autobid pada driver jadi mempersulit driver mendapatkan order, padahal jarak ke customer berapa meter doang tapi harus nyocol harga dan waktu payah banget, mentingin customer tapi lupa sama driver, kaga ada penumpang jika tidak ada driver inget tuh","Negatif"
"Indriver makin lama makin gak jelas,hargai driver Indonesia,harus nya biar kaliyan tau keuntungan CUAN buat indriver juga driver cari CASTAMER HARUS NYA DI PERMUDAH DRIVER CARI ORDERAN BUKAN MAKIN DI PERSULIT KUSUT","Negatif"
"Notifikasi order masuk ga ada, masa harus liatin layar 24jam","Negatif"
"oke","Positif"
"Gk jelas aplikasi ny","Negatif"
"Coba indriver tarifnya aga di naikin dong kan situasi jalan daerah itu berbeda emangnya di Amerika ga macet abis lah bengsin ..sementara tarif ongkos murah meriah...minimal sama ratakan dengan aplikasi sebelah lah yg hijau paling tidak mendekati ongkosnya dan satu lagi klo bisa jangan sistem lelang lah nanti pilih2 penumpang nya biar aja klo kurang berkenan dengan kendaraan' biar yg menilai penumpang kasian klo yg type mobilnya kurang nanti kalah terus di lelang.. thanks","Negatif"
"Sangat baik, Orderan saya kalo boleh mah di tingkatin min da bageur . Lelangan ke akun saya dipermudah ngambil cs nya , hatur nuhun itu saran dari saya mah min .","Positif"
"Tolong yang bijak aplikasinya,masa potongan di muka....penumpang cancel tetep kena potongan,dan gak dikembalikan sudah sering kali kejadian... sangat sangat merugikan MITRA. tolong perbaikan nya","Negatif"
"Bobrok apk sama mod masa iya canggihan mod yg bisa auto, it indrive bobrok ga bsa buat auto","Negatif"
"Bener bener makin aneh setelah di update Tidak ada notifikasi Layar putih dah kaya lagi buffering Yang order tidak ada bnyak tampilannya krn seperti dibatasi hanya 1 orderan klo sistem nya bukan lelang mgkin sedikit bs diterima tp ini kan aplikasi semua kendali ada di customer mau milih driver mana aja jd kaya makin di persulit pendapatan kita harian Mohon di perbaiki klo blm bs mempermudah driver dapat orderan lbh banyak jgn dulu di update dh.... mohon maaf ini keluhan dr kita sbagai driver .","Positif"
"Layanan kota pd aplikasi saya tidak muncul, ada kendala apa","Positif"
"Bagus sangate membantu","Positif"
"Good","Positif"
"masih banyak driver,yang bikin orderan sendiri.buat hari ini atas nama HERU. tolong pihak iT indriver,segera di berantas akun akun seperti itu","Netral"
"di apk driver terbaru sdh tidak ada fitur suara (notifikasi) tawaran. setiap ada tawaran gk ada suaranya","Positif"
"Ongkir tolong di naikan sedikit pak","Positif"
"Keren memuaskan","Positif"
"Mantap Indri berantas mod,, tapi belom 100%","Positif"
"Sistem update terbaru sangat Merugikan Driver, jika ada pembatalan pembatalan penumpang saldo Driver otomatis terpotong, Jika di angka Orderan 11 rb tidak begitu masalah, tp Jika angka di angka 50rb otomatis saldo driver terpotong 5rb+ ppn, Ini sangad merugikan driver bagi saya, tolong di perbaiki Sistem nya.","Negatif"
"1. Permohonan..untuk pihak pembuat aplikasi indrive..untuk bisa menempatkan nama belakangl driver di profil akun, atau nama keseluruhanya.. Di karenakan banyak penolakan nama daerah di kota saya dan saya sangat merasa di rugikan.... 2.Sediakan nomor telepon atau WA untuk layanan darurat aduan baik untuk driver maupun customer seputar kasus orderan. Masa aplikasi ojek lain ada..indrive gak ada.. Jangan seakan akan aplikasi indrive adalah ojek olline tidak resmi..","Negatif"
"MarahÂ² terus kurirnya dan Kurir nya ga jujur. Masa gosend udah di bayar sesuai aplikasi tapi minta tambahan uang lagi, dengan alasan mau beli bensin. GaraÂ² nganter paket saya bensinya jadi habis.. sumpah ga masuk akal. Tolong lah di perbaiki kurirÂ² seperti itu. Bukan saya ga ikhlas tapi kesannya ga sopan. Terimakasih.","Negatif"
"Ternyata pihak indrive blum bisa mmbranta mod yg mrugikan para driver indrive lain","Negatif"
"Lebih baik yang dekat teman kasih penumpang nya bos qu","Positif"
"Kenapa aneh aplikasi nya","Negatif"
"sukses","Positif"
"Baik","Positif"
"Sangat membantu buat bayar cicilan tapi tolong harganya di sesuaikan karena terlalu murah ðŸ˜…","Positif"
"Buruk. Aneh statuz prioritas di hapus . Sudah pernah beli jaket langsung di shopy& pembagian atribut gratis sudah pernah.. sistem aneh.. Jakar dekat di tolak... jarak 100meter harus teken jarak tempuh 3.6.10.20 menit itu adalah sistem paling bobrok","Negatif"
"Sistem prioritas kok jualan seragam , sistem yg tidak adil. trus driver yg sudah lama berjuang bagaimana nasib nya kalau sistem prioritas diberikan driver yg baru gabung lalu beli atribut jadi prioritas. sebelum melakukan kebijakan seharusnya dikaji matang dulu ada driver g yg dirugikan.jujur saja semenjak ada jual beli seragam susah mendapatkan order , dulu sebelum ada juala beli jaket atau seragam selalu dapat orderan jam 10 pagi sudah dapat 10 orderan","Positif"
"Masak jarak 2km aja dikasih pertanyaan berpa menit sampai tujuan,, mana pas ada pertanyaan gak kelihatan jaraknya","Positif"
"ok Mantap In- Drive","Positif"
"Yang pakai mood tolong di suspend langsung aja min, itu termasuk perbuatan yang tidak baik dan berbuat curang... thanks","Positif"
"Good job","Positif"
"Kenapa fitur histori riwayat orderan yang pernah ada dihilangkan... padahal itu sangat membantu driver untuk mengetahui lokasi ramai orderan...","Negatif"
"Good","Positif"
"Tolong di perbaili pioritas saya saya sudah beli antribut.3x","Positif"
"Ini kenapa notifikasi masuk ga ada suaranya ya udah coba uninstall tapi masih juga ga ada suaranya.. kemarin marin ada suaranya bila orderan masuk. Sejak diupdate ke versi terbaru 5.47.0 malah gini sih..","Netral"
"Berantas mod & bot Lumayan ada peningkatan","Positif"
"Masih testsing daftar driver tgg ferivikasi dl","Positif"
"Kembalikan prioritas sy. Mendadak hilang","Negatif"
"Aplikasi se enak udel nya","Negatif"
"Kok ga ada notif suara ya","Netral"
"Bisa memilih sesuai keinginan","Positif"
"Sebentar aja bisa lawan mod Habis itu akun akan eror Emang aplikasi baru ini di kususkan buat suka makai mod Yang buat saya erah pihak in driver bertahun2 baru bisa bikin pembaruan Sedang kan mut bisa rampung dia bikin 2 hari Apa sebenarnya yang ter jadi Sebaikxa buat driver bagus pakai mud Karna aturan in driver tidak terlalu ketat Kenak blokir aja paling 3 satu Minggu paling lama... Dalam masa blokir cari aja kerja lain dulu habi blokir Kita main mod lagi Jadi ada kese imbagan","Positif"
"Makin gak jelas aja menu nya. Dibikin tambah susah cari penumpang. Tolong kembalikan ke menu yang pertama kali indriver muncul..bukan menu yang susah begini","Negatif"
"Mode tawar otomatis kenapa dihilangkan? Itu sangat membantu dan mempermudah bagi driver. Sekarang jadi susah dan gabisa sambil jalan,harus diklik dulu biar masuk lelang. Percumah jadi prioritas kalo begini","Negatif"
"mantap","Positif"
"Pembaruhan malah bikin rugi...ðŸ˜¤","Negatif"
"3 hari cari penumpang 1 pun nggak ada yang nyangkut Apl nggak jelas","Negatif"
"Aplikasi ribet susahin driver aja","Negatif"
"Membantu ekonomi keluarga","Positif"
"sangat membantu","Positif"
"Tambah ribet, ga bisa topup lagi, udah di email ga ada jawaban, aplikasi eror","Negatif"
"Di perbarui tpi ga bisa di buka","Netral"
"Akun prioritas serasa gk prioritas, orderan dibawah 1km jdi notif jauh... tolong perbaiki lagi critical system di kota Purwakarta nya min...","Positif"
"kedepan kiranya semakin lebih mantap & kurangi akun yg memakai mood","Positif"
"Daftar ny ribt nggk kayak maxim","Negatif"
"Aplikasi tai.....kampret..sistem bobrok..berubah ubah lul, kaga jelas..tar nyocol tar kaga, tar ad Prio, tau tau Prio d cabut. Tolooooooooool","Negatif"
"Mantap, update 5.47 aplikasi jadi lebih ringan, terus di optimalkan aplikasi kali ini saya kasih bintang 5 super mantap","Positif"
"Wah malah nambah parah.. udalah uninstal bye","Negatif"
"Saya daftarkan akun saya tetapi berkali kali ditolak dengan alasan SKCK hasil editan atau rekayasa.....hellloo...ini SKCK saya asli dari kantor kepolisian yg mengeluarkan dan bukan editan. Bisa dipertanggung jawabkan kebenarannya di kepolisian. Setiap komplain selalu tidak diselesaikan dan permasalahan hanya dijawab singkat. Tolong perhatikan attitude para call centernya dalam penyelesaian masalah agar tidak bertele tele masalahnya dan cepat terselesaikan","Negatif"
"Di email gk prnah di bales,di chat dlm apk sma gk di bls juga. Apa emng gk ada org kantornya. Atau org kantornya pada males smua hnya mau mkan gajih buta","Negatif"
"Ok bagat","Positif"
"Update bukan makin bagus malah makin ancur fitur notifikasi ga ada ya begitu ada order ga ada suara masa mau melototin hp terus sampe mata copot semua serba jelek pas update","Negatif"
"Maaf .mau topup lewat alfamart.jadi susah layar ngeblank putih..gk cpet dari kemaren..udah 2 hari susah topup..tlong kerja samanya .terima kasih","Positif"
"Normalkan kembali daerah purwakarta pak bos","Positif"
"Ok then best. Thank you","Positif"
"Good job indrive.. Tingkatkan terus pembaharuan aplikasi nya, Mdh2n kedepan nya di daerah saya ada tawar otomatis nya... Terima kasih..","Positif"
"indrive is always the best for you wherever you go","Positif"
"Welcome to critical update. Untuk bapaÂ²,abangÂ²,adekÂ² sekalian. Selamat datang kembali ke indriver mode awal (nyocol) HATIÂ²,,jgn bawa motor sambil NYOCOL ya. Jgn lupa rate 1 di apk nya ya","Negatif"
"Membahayakan driver di jalan jika harus klik sendiri. Nyusahin Driver.","Negatif"
"Nyocol itu membahayakan pengemudi di jalan!!!!","Negatif"
"Tolong dong di kaji ulang aplikasi pembaharuannya tidak ada notifikasi suara dering orderan masuk dan tolong di tampilkan orderan jarak maksimal penjemputan 5 km saja pada aplikasi driver, dan adakan autobid dan untuk nego harga pada penumpang di tiadakan karena banyak oknum yg menyalah gunakan memainkan argo di bawah yg tidak manusiawi kepada driver , orgo sudah murah dan kenaikan BBM sangat mempengaruhi berkurangnya pendapatan hasil bersih driver.","Negatif"
"sopan. tiba tepat waktu. aman ðŸ‘ðŸ‘ðŸ‘ðŸ‘Œ","Netral"
"ini kenapa sistem indriver balik ke manual seperti awal jadi makin susah cari order ya","Negatif"
"Ini aplikasi update terbaru GPS nya ngawur.. Harga nya ga jelas juga ganti2.. Jarak 3km pas di Terima jadi 16km.. Harga nya juga berubah2 dan sangat jauh berubahnya","Positif"
"Kasing binta 5 the best","Positif"
"Updatean makin ngaco suruh cocol mending cocolan itu klo si pemesan nimbul ini gk nimbul gmna mau dicocol hanya kosong putih polos nama saya gk keluar padahall reting bagus(sangat baik). Anehnya jarak cuman 5meter nama saya gk masuk garaÂ² notif dari pemesan tidak timbul diHP kita and anehnya itu potongannya makin besar tulisan awall 11rb ehh setelah selesai perjalanan 9rb gokill kukira naik potongan juga naik harga ini banting stir murah+potongan besar","Negatif"
"system order cocol sngat membahayakan driver...rawan kecelakaan...klu driver knp2 kan pihak aplikator belum bisa kasih jaminan asuransi. lebih baik orderan masuk dibuat otomatis aja.","Netral"
"aplikasinya gk seperti dulu ,banyak customer menyukai indriver Krn waktu penjemputan cepat ,skrg byk cs yg kabur Krn mengeluhkan penjemputan terlalu lama dan drivernya byk yg tdk pengalaman asal bawa mtr aja tdk memperhatikan keselamatan","Negatif"
"Mantap","Positif"
"Sistem nya jadi kacau. Terutama di Purwakarta","Negatif"
"semoga semakin besar dan sukses","Positif"
"Saya sudah cukup puas dengan fitur dan layanan yang disediakan","Positif"
"sangat bagus","Positif"
"Iklan Spam di game","Negatif"
"Tolong diperbaiki lagi sistem nya dan jarak tidak sesuai dengan notif dgn yg ditampilkan.","Positif"
"Bagaimana caranya ingin login kembali ke akun saya yang sudah terdaftar?, Namun saya keluar kan akunnya","Positif"
"Sangat memuaskan","Positif"
"titik tu sesuaikan","Negatif"
"Bagus","Positif"
"ðŸ˜­","Positif"
"Bagus","Positif"
"Ok","Positif"
"Sistem Gk jelas. Penumpang yang cancel malah saldo driver yang ditahan. Sistem kalian paling aneh diantara yang lainnya.","Negatif"
"Kenpa tidak bisa msuk d hp sya","Negatif"
"Aneh Jadi susah dapat orderan","Netral"
"Isi saldo error mulu perbaiki lah","Positif"
"bagus dan hemat","Positif"
"Sangat simpel","Positif"
"Aplikasi yg menarik untuk masyarakat umum","Positif"
"Tingkatkan lagi ya","Positif"
"Indriver dari segi aplikasi dan penemuan driver nya cukup baik. Saran yang dapat ditingkatkan dari sistem aplikasi nya, yaitu sistem pembayaran cashless seperti aplikasi ojek yang lain, karena kalau cash kesulitan dalam uang kembaliannya. Semoga bisa ditingkatkan lagi aplikasi yang bagus ini","Netral"
"Adakan fitur kirim foto","Positif"
"ðŸ‘ðŸ»","Positif"
"sangat membantu dengan baik","Positif"
"Halaman Isi saldo susah n berat min duh","Positif"
"Ok","Positif"
"BOT MOD TOLONG DIHAPUS SUSAH BANGET ORIAN PAHAM","Positif"
"Gud","Positif"
"indriver oke","Positif"
"Drivernya sering banget menolak pesanan . Apalagi kalau jarak tempuhnya dekat .. sllu minta untuk di cancel .","Negatif"
"Sangat membantu untuk mendapatkan hasil tambahan","Positif"
"Ok","Positif"
"Mantap","Positif"
"sudah 4 hari kami mau top up kok gak bisa entah top up pake ovo atau alfamart gak ad notifikasi gimna ini solisi nya boss???","Positif"
"Mantaf","Positif"
"Sangat membantu","Positif"
"Aplikasi buruk dengan system yg baru.","Negatif"
"Kerja dari pagi sampai malam.. ngechat dukungan soal order masa frekuensi kerja jadi turun. Parah aplikasi nya tidak konsisten..mementingkan jualan jaket payah","Negatif"
"Saya sangat sulit sekali untuk mendapatkn orderan terutama di siang hari dikatan sy tdk pernah mendapatkn orderan cuma waktu pagi hari saja kmungkinan sy dapat orderan jd tolong sy diberi masukannya terimakasih","Positif"
"kenapa di jabodetabek tawar otomatis (auto bid) di hapus.bagaimana driver mau ngelawan mod kalo auto bid nya ajah ga ada.apa semua harus make mod.tolong pikirkan driver yg tidak menggunakan mod bagaimana.percumah prioritas kalo ga auto.","Netral"
"Ini kenapa ya kadang saya sudah bener bener ngasih pelanggan bintang 5, kok di sistem jadi bintang 4, pelanggan jd kecewa, dan membalas kasih bintang 4, apalagi pas pelanggannya baik, seolah2 saya yang sengaja ngasih bintang 4, tolong bug nya segera di perbaiki, terima kasih","Positif"
"Sangat puas dengan pelayanannya","Positif"
"Mksh bnyk2 bsa bantu saya","Positif"
"sangat baik","Positif"
"aplikasi transportasi terbaik dah ,, karna murah meriah ðŸ¤©","Positif"
"uniform dan attitude lebih bagus dari tetangga","Positif"
"Tarif nya murah, bagus.","Positif"
"Tolong jumlah driver di kota Pematangsiantar dibatasi. Semakin banyak driver jadi banyak orderan fiktif di kota Pematangsiantar","Negatif"
"Kenapa saya selalu terlambat untuk mengupgread ke versi terbaru..??","Netral"
"Aplikasi nya mulai amburadul,yg dekat dgan pangkalan mau ga masuk,tolong sistem nya di perbaiki","Negatif"
"layanan yang bagus, pengemudi yang ramah dan kendaraan yang terawat, namun indrive mohon memperkaya titik spot penjemputan dan tujuan dalam peta, agar lebih mempermudah pengguna dalam mempersiapkan perjalanan. terimakasih indrive...","Positif"
"Sudah 2 hari tambah dana akun pengemudi via ovo,alfamart,maupun transfer bank tidak bisa ""error got it"" .udah 2 hari gak bisa onbid saldo habis gak bisa top up","Negatif"
"aplikasi yg memudahkan pengguna ojek online semoga sukses selalu","Positif"
"mantap","Positif"
"baik","Positif"
"Ga bisa buka","Positif"
"Aplikasi monyet woy monyet aturan ny gimana ini yg pake mod aman aman aja tolol Luh semua ga bisa nge berantas mod masih kalah Ama orang orang curang orang orang kecil di jalan Tolol Luh semua","Positif"
"nyaman menggunakan jasa indrive","Positif"
"sangattt membantuuu suka sekali","Positif"
"Ok","Positif"
"top","Positif"
"aplikasi yg bagus","Positif"
"Tolong,banyak yg pakai Fake gps, Gps tanam,kasihan yg laing nggk ke bagian orderan ....","Negatif"
"Aplikasi Mantap","Positif"
"Mantap","Positif"
"bagus ramah","Positif"
"System' nya gajelas","Negatif"
"aku sngt ska dengan aplikasi ini","Positif"
"Sy pesan driver motor katanya 12 menit sampe skrg kok lemot g ada kabar ya?","Netral"
"Sangat bagus","Positif"
"orngnya baik","Positif"
"Critical zone bangke, apaan jadi jarang masuk lelang, cuma notif doang ðŸ‘ŽðŸ‘ŽðŸ‘ŽðŸ‘ŽðŸ‘Ž","Negatif"
"Lemak bagi penumpang kalo jadi driver ny rugi ongkos gak masuk akal murah","Negatif"
"Kacau aplikasinya...mau ambil orderan.katanya TINDAKAN ITU TIDAK BISA KAMI LANJUTKAN..WKWKWK","Negatif"
"Bagus","Positif"
"Kalau nomor telepon sudah mati gimana ya mau login ke akun nya, saya sudah email tapi tak ada balasan. Tolong dibantu","Negatif"
